MIN.SAN.;CODICE SFM;EAN;PRODOTTO;ATC/GMP;GIACENZA;DITTA;PREZZO;IVA;P.P.
909411011;9411018;8058363615944;PUMILENE VAPO CONC 40ML DIFF    ;7NA3   ;0000712;MONTEFARMACO  SPA             ;    3,53;22;    08,20
903786109;3786100;8058363615951;PUMILENE VAPO DUO C/DIFF 2X40M  ;7NA3   ;0000680;MONTEFARMACO  SPA             ;    6,25;22;    14,20
909240501;9240508;8058363616118;PUMILENE VAPO EMULS 100ML       ;7NA3   ;0000036;MONTEFARMACO  SPA             ;    3,83;22;    08,20
900533821;0533828;8058363615937;PUMILENE VAPO EMULS 200ML       ;7NA3   ;0000311;MONTEFARMACO  SPA             ;    4,43;22;    10,20
971347719;0215032;8017045012563;PUMILIO AROMA DIFFUS.TOUCH<     ;7NA3   ;0000006;EURITALIA                     ;   32,40;22;    59,90
978242651;0232900;8017331067796;PUMILIO ESSENZA RILAS C/ANTIBA< ;7NA3   ;0000039;EURITALIA                     ;    3,72;22;    07,30
978861324;0217656;8017331067833;PUMILIO FORTE 40ML              ;7NA3   ;0000051;EURITALIA                     ;    4,17;22;    08,40
980427090;0209698;8017331074503;PUMILIO GEL MANI IGIEN 25ML     ;6AE4X  ;0000311;EURITALIA                     ;    1,15;22;    02,95
900137124;0137125;8017045008030;PUMILIO-FTE SPRAY 200 ML        ;7NA5   ;0000187;EURITALIA                     ;    4,53;22;    08,70
900636832;0636837;             ;PUNTALE RIC STAMP 2PZ SAF 22080 ;7AE2C07;0000005;SAFETY                        ;    3,92;04;    06,10
984888026;0277776;8056471911156;PUNTUALE CON LAXYLLIUM 30CPR    ;4AA2F33;0000025;NOVA ARGENTIA                 ;    3,94;10;    08,60
940481866;0175099;8056471910661;PUNTUALE 6MICROCLISMI 10G ADULTI;7BB1B  ;0000016;NOVA ARGENTIA                 ;    4,81;10;    08,90
901166963;1166966;8032779840602;PURA GARZA COT 36X40X12 MUTUA   ;7AC1E01;0000067;BSN MEDICAL                   ;    2,81;22;    06,50
988130187;0333246;8032841636218;PURADREN PLUS MIRTILLO/FRU ROSSI;4AA2F19;0000012;ERBAMEA SRL                   ;   10,39;10;    22,50
905869158;5869151;             ;PURAFLOR 12BUST 36G             ;4AA2F35;0000028;HALEON ITALY SRL              ;   10,86;10;    19,90
980682494;0228175;4987084309877;PURALID LIPOGEL MD 15ML IT<     ;7BB3A  ;0000023;SANTEN ITALY                  ;   11,70;22;    19,90
924923586;0063756;             ;PURALIN DET VISO/CORPO 200ML    ;6AD1   ;0000028;SANITPHARMA SRL               ;   12,39;22;    19,90
924456472;0050076;8009150701258;PURALIT SPRAY 15ML              ;6AB9X  ;0000065;KELEMATA                      ;    3,16;22;    07,00
977732256;0275066;8000300393569;PURE ENCAPSUL AC IALURON 30CPS  ;4AA2F99;0000006;SOLGAR NESTLE'                ;   26,45;10;    41,90
978100307;0275074;8000300395280;PURE ENCAPSUL ACIDO FOLIC30CPS  ;4AA2F27;0000017;SOLGAR NESTLE'                ;    9,84;10;    14,90
978100345;0275077;8000300395020;PURE ENCAPSUL BROMELINA 30CPS   ;4AA2F08;0000007;SOLGAR NESTLE'                ;   10,74;10;    15,90
981254156;0275068;1210000900661;PURE ENCAPSUL CAP/PEL/UNG30CPS  ;4AA2F20;0000026;SOLGAR NESTLE'                ;   12,87;10;    18,90
981003914;0275099;1210000900616;PURE ENCAPSUL COLLAGENE 30CPS   ;4AA2F21;0000023;SOLGAR NESTLE'                ;   23,06;10;    34,90
988671133;0332233;1210000902238;PURE ENCAPSUL FORMULA MAT30CPS  ;4AA2F27;0000003;SOLGAR NESTLE'                ;   14,33;10;    21,90
988671119;0332236;1210000902214;PURE ENCAPSUL L-LISINA PL30CPS  ;4AA2F15;0000016;SOLGAR NESTLE'                ;   13,02;10;    19,90
988671145;0332237;1210000902221;PURE ENCAPSUL MAGNESIO BI60CPS  ;4AA2F15;0000048;SOLGAR NESTLE'                ;   21,51;10;    31,90
977732320;0275071;8000300393606;PURE ENCAPSUL MAGNESIO 30CPS    ;4AA2F15;0000010;SOLGAR NESTLE'                ;   10,54;10;    16,90
988671121;0332238;1210000902207;PURE ENCAPSUL MULTIV 50+ 30CPS  ;4AA2F15;0000034;SOLGAR NESTLE'                ;   13,64;10;    21,90
984321897;0275107;1210000901446;PURE ENCAPSUL MULTIVITAM 90CPS  ;4AA2F15;0000026;SOLGAR NESTLE'                ;   26,24;10;    38,90
978100523;0275093;8000300395105;PURE ENCAPSUL VITAMINA C1000    ;4AA2F15;0000040;SOLGAR NESTLE'                ;   18,39;10;    26,90
978100550;0275095;8000300395044;PURE ENCAPSUL ZINCO 30CPS       ;4AA2F15;0000015;SOLGAR NESTLE'                ;   10,72;10;    16,90
944493283;0222244;7612367073080;PURELAN NEW CREM CAPEZ 37G      ;6AD8C  ;0003489;MEDELA                        ;    7,93;22;    16,50
981441330;0241996;3701056802156;PURESSENTIEL ARTIC HEAL ROLLER  ;6AD9   ;0000004;PURESSENTIEL                  ;    8,16;22;    17,90
984620854;0274188;3401351277450;PURESSENTIEL CEROTT RISCAL ARTIC;7AE2X05;0000004;PURESSENTIEL                  ;    6,74;22;    13,90
983330402;0279483;3701056802859;PURESSENTIEL CR MULTI LEN INSE  ;6AD8G  ;0000017;PURESSENTIEL                  ;    6,37;22;    13,20
978100840;0217889;3701056801333;PURESSENTIEL DIFFUS.OLIO ARIA PU;7NA3   ;0000008;PURESSENTIEL                  ;    7,59;22;    15,95
975094261;0010885;3401397097401;PURESSENTIEL GEL ARTICOL 60ML   ;7BB7A  ;0000022;PURESSENTIEL                  ;    7,10;22;    14,90
971120403;0165478;3401396609858;PURESSENTIEL GEL SOS LABIALE 5ML;3AC3A99;0000002;PURESSENTIEL                  ;    6,42;22;    12,50
981266048;0232757;3701056802170;PURESSENTIEL INSETTI ROLL LEN   ;7MA1B  ;0000068;PURESSENTIEL                  ;    5,17;22;    11,50
981396803;0232755;3701056802194;PURESSENTIEL INSETTI ROLLON BB  ;7MA1B  ;0000049;PURESSENTIEL                  ;    5,94;22;    12,95
983683867;0274195;3701056802781;PURESSENTIEL LEGNO HO BIO OE    ;3AB6   ;0000006;PURESSENTIEL                  ;    6,50;22;    13,10
985501749;0284109;3401560184365;PURESSENTIEL LOZ DISINF 80ML    ;7MA1A  ;0000039;PURESSENTIEL                  ;    3,46;05;    06,95
925702870;0101502;3401595021925;PURESSENTIEL MISCELA RESPIRO 30M;7NA3   ;0000002;PURESSENTIEL                  ;    7,76;22;    15,95
976015519;0252958;3701056800848;PURESSENTIEL MISCELA SICILIA DIF;7NA3   ;0000007;PURESSENTIEL                  ;    7,59;22;    15,95
981370024;0232751;3701056802255;PURESSENTIEL OE RAVINSTARA BIO  ;4AX6B  ;0000012;PURESSENTIEL                  ;    7,65;10;    14,90
926858515;0163086;3401599423824;PURESSENTIEL OLIO ESS EUCAL/GLOB;4AA2F99;0000023;PURESSENTIEL                  ;    4,86;10;    09,90
926858616;0163088;3401599425255;PURESSENTIEL OLIO ESS LAVAN/VERA;4AA2F99;0000041;PURESSENTIEL                  ;    5,62;10;    10,95
926858465;0163090;3401599423244;PURESSENTIEL OLIO ESS LIMONE    ;4AA2F99;0000023;PURESSENTIEL                  ;    5,39;10;    10,50
926858667;0163091;3401599426085;PURESSENTIEL OLIO ESS MENTA PIP ;4AA2F08;0000029;PURESSENTIEL                  ;    6,42;10;    12,50
926858402;0163084;3401599422582;PURESSENTIEL OLIO ESS TEA TREE  ;4AA2F10;0000065;PURESSENTIEL                  ;    5,19;10;    10,90
931054035;0018826;3401098489505;PURESSENTIEL PIDOCCHI SPRAY+PETT;6AA2I  ;0000020;PURESSENTIEL                  ;   11,60;22;    23,90
925702767;0077175;3401340797839;PURESSENTIEL POUXDOUX SHAMPOO   ;6AA1I  ;0000024;PURESSENTIEL                  ;    5,61;22;    11,90
981282332;0232756;3701056800008;PURESSENTIEL PURI LOZIONE250ML  ;6AE4X  ;0000025;PURESSENTIEL                  ;    7,14;22;    13,90
938545264;0002710;3401343926755;PURESSENTIEL PURIFIC SPRAY 200ML;3AB6   ;0000145;PURESSENTIEL                  ;   10,86;22;    23,90
926456548;0097035;3401540711840;PURESSENTIEL PURIFIC SPRAY 500ML;7NA3   ;0000245;PURESSENTIEL                  ;   20,58;22;    44,90
927042426;0151059;3401351625466;PURESSENTIEL PURIFIC SPRAY 75ML ;7NA3   ;0000230;PURESSENTIEL                  ;    6,13;22;    13,90
975345505;0196053;3401546259902;PURESSENTIEL ROLLER ARTIC MUSCOL;7BB7A  ;0000022;PURESSENTIEL                  ;    9,20;22;    17,90
987870211;0332265;3701056804747;PURESSENTIEL ROLLER MAL DI TES  ;7AD1A99;0000065;PURESSENTIEL                  ;    5,96;22;    11,70
977657624;0227114;3701056801043;PURESSENTIEL SH TRATT PIDOCCHI  ;6AA1I  ;0000028;PURESSENTIEL                  ;   10,67;22;    23,90
988746614;0336050;3760076741654;PURESSENTIEL SINUS SPR NASALE   ;7BB2A  ;0000005;PURESSENTIEL                  ;    7,25;22;    14,90
975611649;0237479;3401554417950;PURESSENTIEL SOS INSETT 75ML    ;7MA1B  ;0000027;PURESSENTIEL                  ;    5,70;22;    12,90
931054050;0018288;3401398426286;PURESSENTIEL SOS PIDOCCHI SPRAY ;6AA2I  ;0000049;PURESSENTIEL                  ;    6,04;22;    12,95
938544083;0002675;3401546259551;PURESSENTIEL SOS STRESS ROL     ;3AB6   ;0000034;PURESSENTIEL                  ;    5,39;22;    11,50
973500301;0048688;3401599289857;PURESSENTIEL SPR CIRCOLAZ 100ML ;6AD8D  ;0000028;PURESSENTIEL                  ;    9,18;22;    19,50
983782970;0274175;3401560123388;PURESSENTIEL SPR PREV PIDOCCHI  ;6AD8G  ;0000056;PURESSENTIEL                  ;   12,67;22;    24,95
975200953;0197061;3401521373357;PURESSENTIEL SPR SONNI SERENI   ;3AB6   ;0000011;PURESSENTIEL                  ;   12,43;22;    24,90
983531221;0266792;3701056800701;PURESSENTIEL SPRAY ACARICIDA INS;7MA2B  ;0000107;PURESSENTIEL                  ;    8,91;22;    18,50
979371642;0227115;3701056801616;PURESSENTIEL SPRAY PROT ALLERG  ;7BB2A  ;0000045;PURESSENTIEL                  ;    7,66;22;    14,90
977660784;0209070;3701056800718;PURESSENTIEL SPRAY RESPI 200ML  ;6AC3X  ;0000016;PURESSENTIEL                  ;   12,62;22;    24,90
977261015;0202042;3337875674942;PURETE THERMALE ACQ MIC S200ML  ;6AC5A  ;0000050;L'OREAL VICHY                 ;    8,52;22;    17,99
977261003;0202041;3337875674928;PURETE THERMALE ACQ MIC S400ML  ;6AC5A  ;0000031;L'OREAL VICHY                 ;   12,38;22;    24,99
987675220;0332051;3337875862066;PURETE THERMALE CLEANSING GEL   ;6AC5A  ;0000001;L'OREAL VICHY                 ;   12,94;22;    24,50
988923621;0327080;3337875862097;PURETE THERMALE GEL FRAIS SENS 2;6AC5A  ;0000027;L'OREAL VICHY                 ;    9,55;22;    19,50
977261039;0202037;3337875674423;PURETE THERMALE STRUC LEN100ML  ;6AC5A  ;0000041;L'OREAL VICHY                 ;    8,32;22;    15,50
977261027;0202036;3337875674409;PURETE THERMALE STRUC WPR100ML  ;6AC5A  ;0000039;L'OREAL VICHY                 ;    9,07;22;    17,50
979390566;0234970;8002185033011;PURO DRENANTE 5 AZ C/BAOB ANAN  ;4AA2F19;0000093;URAGME                        ;    5,13;10;    09,90
987833148;0333392;8034135272294;PURO EPITHEL GEL OFTALMICO 10G  ;7BB3A  ;0000339;NTC                           ;   13,44;10;    22,50
978279836;0223056;8002185076292;PURO FORHANS SPAZZOLINO ULTRA   ;6AB5A99;0000070;URAGME                        ;    1,56;22;    05,49
987419052;0334928;             ;PURO GOCCE OCULARI AC IALURON   ;7BB3   ;0000085;NTC                           ;   10,78;10;    18,90
981906910;0299880;             ;PURO LIPIDS 10ML                ;7BB3   ;0000043;NTC                           ;   11,98;10;    20,90
984821431;0276323;8050538640928;PUROFEM DODERLEIN 14CPS         ;4AX9   ;0000058;TILAB                         ;   13,48;10;    18,90
982406934;0264229;8034135273017;PUROFLOG SOLUZ OFT 20FL         ;7BB3A  ;0000353;NTC                           ;   12,20;10;    21,30
987741939;0290224;8050538642267;PUROMAN GEL INTIMO 2PZ 50ML     ;6AD5X  ;0000129;TILAB                         ;    9,57;22;    14,40
979049739;0237060;8050538640683;PUROMAN POLVERE 70GR TILAB      ;4AA2F11;0000105;TILAB                         ;   21,08;10;    29,30
979049727;0240898;8050538640690;PUROMAN 80CPS TILAB             ;4AA2F11;0000226;TILAB                         ;   20,30;10;    33,40
985713787;0281406;8050538641024;PURONERV DOL 60CPS TILAB        ;4AX9   ;0000072;TILAB                         ;   26,74;10;    39,35
981377866;0237673;8050538642274;PURONERV GEL INTIMO 50ML TILAB  ;6AD5X  ;0000057;TILAB                         ;   12,44;22;    19,35
048181022;0267589;             ;PURSENNID*40CPR RIV 12MG GMM    ;A06AB06;0000271;GMM FARMA SRL                 ;    7,26;10;    13,40
927023198;0105052;8059020810122;PURYCIST 20BUST                 ;4AA2F11;0000055;CENTRO PROD SERVIZI           ;   12,59;10;    19,90
987300100;0285922;8059020810139;PURYPROST XL 30CPS              ;4AA2F11;0000005;CENTRO PROD SERVIZI           ;   20,58;10;    32,50
980792117;0102330;8059973670125;PVS34 BUSTE                     ;4AA2B99;0000022;OMEGA PHARMA                  ;   20,83;10;    33,50
978476620;0202282;             ;PYGEA 30CPR                     ;4AA2F11;0000019;FUTURA                        ;   16,26;10;    24,00
970148793;0157078;             ;PYGEUM ESTR SEC 60CPR           ;4AA2F99;0000019;KOS                           ;    5,86;10;    12,00
971197355;0168331;8056364775254;PYGEUM ESTRATTO TIT 60PAST      ;4AA2F99;0000028;GIORGINI SER-VIS SRL          ;   11,03;10;    21,90
942274681;0188240;             ;PYR ABB OLIO SH+SPRAY PREV+PET  ;6AA1I  ;0000058;PRODOTTI PROMO                ;   14,51;22;    21,90
905373775;0017094;             ;PYR OLIO SHAMP DOPPIA AZ 150ML  ;6AA1I  ;0000007;MARCO VITI SPA                ;    9,08;22;    19,50
005268038;5175203;             ;PYRALVEX*FL 10ML 0,5%+0,1%      ;A01AB11;0000421;COMIFAR                       ;    6,00;10;    11,90
800244776;024477O;8013901019318;PYROGENIUM 30CH GR CEMON        ;2AF1C  ;0000019;CEMON SRL                     ;    5,19;10;    09,50
800024515;002451O;             ;PYROGENIUM 5CH GR BO            ;2AF1C  ;0000002;BOIRON SRL                    ;    3,82;10;    08,10
926456777;0103272;8030936200030;P6 NAUSEA CONTROL CARAM         ;4AA2F08;0000304;CONSULTEAM                    ;    4,68;10;    08,90
935256267;0160444;8030936200047;P6 NAUSEA CONTROL CARAMEL ZENZ  ;4AA2F08;0001275;CONSULTEAM                    ;    4,67;10;    08,90
971607902;0172526;8030936200054;P6 NAUSEA CONTROL GTT A/NAUSEA  ;4AA2F08;0000021;CONSULTEAM                    ;    7,10;10;    11,90
908929084;8929085;8030936200009;P6 NAUSEA CONTROL SEABAND AD    ;7AC2X  ;0000093;CONSULTEAM                    ;    9,29;22;    16,90
900750136;0750133;8030936200016;P6 NAUSEA CONTROL SEABAND BB    ;7AC2X  ;0000125;CONSULTEAM                    ;    9,30;22;    16,90
983526512;0289897;8030936200061;P6 NAUSEA CONTROL 24GOMME MAST S;4AA2F08;0000013;CONSULTEAM                    ;    4,75;10;    08,90
983702061;0293330;8056389340703;Q DIET COMPENSA ULTRA 250G      ;8AC2C  ;0000014;VET PARAF                     ;   14,01;22;    22,90
975535384;0294795;8056389340475;Q DIET PSYLLIUM PET POLVERE90G  ;8AC2C  ;0000001;VET PARAF                     ;    9,10;22;    15,90
978266548;0232351;8056999620028;Q-ACNE COMPLEX CREMA 40ML       ;6AC5I02;0000013;SORRENTI NUNZIO               ;   14,03;22;    25,90
971090434;0164814;             ;Q-ON STIMOLATORE MAGNETICO      ;7AA4B  ;0000003;FELPHARMA                     ;   25,89;22;    39,00
985501764;0280452;8056737610137;QRECTAL GEL RETTALE 30ML        ;7BB1C  ;0000193;SPA                           ;    9,87;10;    16,90
927152102;0105477;8032185000805;QSA ROSMARINO GOCCE 10ML        ;4AA2F13;0000003;HERBOPLANET                   ;   13,83;22;    26,80
901038947;1038942;8032956140068;QUADRA-10 CER EXTRA             ;7AC1B01;0000080;PIETRASANTA                   ;    2,22;22;    06,10
901038846;1038843;8032956140020;QUADRA-10 CER GRANDE            ;7AC1B01;0000150;PIETRASANTA                   ;    1,72;22;    04,70
901038810;1038819;8032956140013;QUADRA-10 CER MEDIO             ;7AC1B01;0000014;PIETRASANTA                   ;    1,64;22;    03,90
901038873;1038876;8032956140037;QUADRA-10 CER SUPER             ;7AC1B01;0000023;PIETRASANTA                   ;    2,27;22;    06,20
901039368;1039361;8032956142086;QUADRA-18 CER MINI              ;7AC1B01;0000020;PIETRASANTA                   ;    2,10;22;    05,00
901039103;1039106;8032956142079;QUADRA-20 CER MEDIO             ;7AC1B01;0000031;PIETRASANTA                   ;    2,33;22;    05,50
901039394;1039395;8032956140051;QUADRA-40 CER ASSORTITI         ;7AC1B01;0000100;PIETRASANTA                   ;    2,73;22;    07,50
941617449;0178675;             ;QUADRIFOL 30CPR                 ;4AA2F15;0000072;ADL FARMACEUTICI SRL          ;   12,06;10;    16,90
986885325;0283491;8020255900100;QUADROTTI BAMBINI 60PZ SF+      ;7AC1F  ;0000613;SOFARMAPIU'                   ;    1,61;22;    03,50
988048637;0305422;             ;QUANTICA Q CANDIDA PLUS 60OPR   ;4AA2F11;0000013;OMEOSALUS DIRETTO             ;   16,62;10;    25,90
988048688;0305423;             ;QUANTICA Q CANDIDA 50ML         ;4AA2F11;0000031;OMEOSALUS DIRETTO             ;   15,98;22;    24,90
988048690;0305424;             ;QUANTICA TIROMIN 50ML           ;4AA2F99;0000003;OMEOSALUS DIRETTO             ;   16,53;22;    24,90
988048702;0305425;             ;QUANTICA VERMES GOCCE 50ML      ;4AA2F08;0000011;OMEOSALUS DIRETTO             ;   15,98;22;    24,90
988048625;0305426;             ;QUANTICA VERMES PLUS 60OPR      ;4AA2F08;0000003;OMEOSALUS DIRETTO             ;   16,62;10;    25,90
906630165;663016O;             ;QUASSIA DELTA SOL IAL 50ML OME  ;4AA2F99;0000007;PHARMEXTRACTA                 ;    9,66;10;    14,50
908889254;8889255;             ;QUEENS-OLIO BAGNO 200 ML        ;6AD1   ;0000016;FARMACOLOGICO MIL             ;    9,97;22;    17,20
987653856;0300111;8055384890015;QUERCENIL 30CPR GASTROPROTETTE  ;4AA2F26;0000005;DGM FARMACEUTICI              ;   16,79;10;    29,90
981074545;0236044;8051128635652;QUERCETIN C COMPLEX 60CPR       ;4AA2F26;0000070;PHARMALIFE RESEARCH           ;    7,37;10;    16,90
981082516;0231519;             ;QUERCETIN PLUS 60CPS NATUR      ;4AA2F30;0000001;NATUR SRL                     ;   17,69;10;    29,90
981071160;0222882;8056992941298;QUERCETINA PROACTIVE 60CPS ERV  ;4AA2F26;0000014;ERBA VITA                     ;    8,51;10;    20,70
981066602;0224322;8032841635457;QUERCETINA 200MG 30CPS VEGETAL  ;4AA2F26;0000007;ERBAMEA SRL                   ;    6,48;10;    13,00
981003294;0222479;8051882690355;QUERCETINA 30CPS OTI            ;4AA2F30;0000013;OTI                           ;   11,01;10;    18,90
905294676;0089295;             ;QUERCETINA 60CPR                ;4AA2F30;0000001;KOS                           ;    5,63;10;    12,00
980777181;0237786;             ;QUERCETINA 60CPS 500MG ARCA     ;4AA2F99;0000103;ARCANGEA                      ;   13,94;10;    25,00
981355225;0225452;8058045120407;QUERCETINA 75PAST               ;4AA2F99;0000011;GIORGINI SER-VIS SRL          ;   14,04;10;    28,90
901806733;0144282;8032532753828;QUERCIA GEMME 50ML MG           ;3AB4   ;0000001;CENTO FIORI                   ;    6,41;22;    13,10
